,X,Y,objectid,Designação,nome_escola,endereco,bairro,cre,cod_atividade,globalid,cod_microarea,Código da Escola_x,Nome da Escola_x,Média - 6º a 9º ano,Taxa de Aprovação - 2021 - 6º,Taxa de Aprovação - 2021 - 7º,Taxa de Aprovação - 2021 - 8º,Taxa de Aprovação - 2021 - 9º,Indicador de Rendimento (P)_x,Nota SAEB - 2021 - Matemática_x,Nota SAEB - 2021 - Língua Portuguesa_x,Nota SAEB - 2021 - Nota Média Padronizada (N),IDEB 2021 (N x P)_x,Código da Escola_y,Nome da Escola_y,Taxa de Aprovação - 2021 - 1º ao 5º ano,Taxa de Aprovação - 2021 - 1º,Taxa de Aprovação - 2021 - 2º,Taxa de Aprovação - 2021 - 3º,Taxa de Aprovação - 2021 - 4º,Taxa de Aprovação - 2021 - 5º,Indicador de Rendimento (P)_y,Nota SAEB - 2021 - Matemática_y,Nota SAEB - 2021 - Língua Portuguesa_y,Nota Média Padronizada (N),IDEB 2021 (N x P)_y
1400,-43.2097001187264,-22.8124539467273,18054.0,1120501,Escola Municipal Anísio Teixeira,"Rua Serenata, 40  ",Jardim Guanabara,11.0,1.0,{F203339E-F11E-4C23-A9BD-9AC05F1EFF5D},11.3,,,,,,,,,,,,,,,,,,,,,,,,,
1401,-43.1842539405377,-22.788117396267,18055.0,1120502,CIEP João Mangabeira,"Av. Ilha das Enxadas, S/Nº ",Bancários,11.0,3.0,{37EAC456-7D62-4153-BAA4-0F0203ED7595},11.5,,,,,,,,,,,,,33085420.0,CIEP JOAO MANGABEIRA,94.9,98.2,98.3,91.2,93.3,94.2,0.949578,196.3,180.55,4.992963,4.7
1402,-43.2034939488915,-22.7961345837051,18056.0,1120503,CIEP Doutor João Ramos de Souza,"Estr. Tubiacanga, S/Nº",Portuguesa,11.0,3.0,{DD5307D5-A1F3-446C-8036-9EE9FE6719CD},11.2,,,,,,,,,,,,,33085412.0,CIEP DOUTOR JOAO RAMOS DE SOUZA,98.1,97.7,96.2,97.9,98.6,100.0,0.980644,212.56,180.4,5.300541,5.2
1403,-43.2399066443652,-22.8049829563482,18057.0,1120601,Creche Municipal Stella Maris,ESTR MARACAJA973,Galeão,11.0,2.0,{D960E507-055E-4AB3-B978-A56534ABDA53},11.1,,,,,,,,,,,,,,,,,,,,,,,,,
1404,-43.1910064802539,-22.7966534440012,18058.0,1120602,Creche Municipal Cora Coralina,AVENIDA DO MAGISTERIOS/N,Tauá,11.0,2.0,{A15CE007-B523-410A-AF13-450540B9173E},11.4,,,,,,,,,,,,,,,,,,,,,,,,,
1405,-43.2096564424597,-22.7956816365999,18059.0,1120603,Creche Municipal Doutor Antônio Monteiro,ESTRADA GOVERNADOR CHAGAS FREITASS/N,Portuguesa,11.0,2.0,{DF0FE999-8EF8-48A6-956C-B97AA970F526},11.2,,,,,,,,,,,,,,,,,,,,,,,,,
1406,-43.1867577983908,-22.7865776936768,18060.0,1120604,Creche Municipal Maria Arminda F. Souza Aguiar,AVENIDA ILHA DO FUNDAO107,Bancários,11.0,2.0,{75789229-C764-4B72-BB70-3A06C7427AA6},11.5,,,,,,,,,,,,,,,,,,,,,,,,,
1407,-43.2256640285519,-22.8148270662379,18061.0,1120605,Creche Municipal Sempre Vida Loreto,ESTRADA DO CARICO26,Galeão,11.0,2.0,{381F1173-56DC-41D5-9E4C-973A7FE29C98},11.1,,,,,,,,,,,,,,,,,,,,,,,,,
1408,-43.1796419056993,-22.7968872987518,18062.0,1120606,Creche Municipal Tauá,"Rua Menino Jesus de Praga, S/N",Tauá,11.0,2.0,{EF512CDF-08CA-47AF-AC3F-92B5F7678ACF},11.5,,,,,,,,,,,,,,,,,,,,,,,,,
1409,-43.1932421318215,-22.8055156219864,18063.0,1120801,Espaço de Desenvolvimento Infantil José de Souza Ramos,"R. Oscar de Melo, 1",Jardim Carioca,11.0,4.0,{3E9F7795-EDB9-432F-AA80-C3D1EEDDA7EE},11.3,,,,,,,,,,,,,,,,,,,,,,,,,
1410,-43.1850441280388,-22.7885491009259,18064.0,1120802,Espaço de Desenvolvimento Infantil Neusa Maria Goulart Brizola,"Avenida Ilha das Enxadas, s/n",Bancários,11.0,4.0,{B9345CED-EFCC-41E1-93AE-7DCE13A17F87},11.5,,,,,,,,,,,,,,,,,,,,,,,,,
1411,-43.2279143442679,-22.8180137158816,18065.0,1120803,Espaço de Desenvolvimento Infantil Tenente Pedro de Lima Mendes,"Estr. das Canárias, 297  ",Galeão,11.0,4.0,{3C4C1286-6DCC-4E65-9A0E-EEC0FD915E1E},11.1,,,,,,,,,,,,,,,,,,,,,,,,,
1412,-43.5576241257061,-22.8941461013519,18066.0,918816,Espaço de Desenvolvimento Infantil Professor João Fernandes Filho,"Rua Primeira Cruz, 42, Campo Grande",Campo Grande,9.0,4.0,{65EBB235-94EE-40BC-AA53-B9BF14465459},9.7,,,,,,,,,,,,,,,,,,,,,,,,,
1413,-43.2405583174668,-22.8572835460698,18067.0,430011,Escola Municipal Escritor Ledo Ivo, ,Maré,4.0,1.0,{41320545-DB35-41DD-89EF-07525AF6668C},4.8,,,,,,,,,,,,,,,,,,,,,,,,,
1414,-43.1965499655173,-22.9112258812763,18068.0,102502,CIEP Avenida dos Desfiles I,"Av. Salvador de Sá, S/Nº  ",Cidade Nova,1.0,3.0,{20FBB833-1B38-4EDB-9756-EBE037CE2172},1.9,,,,,,,,,,,,,,,,,,,,,,,,,
1415,-43.1962345862348,-22.912206381075,18069.0,102503,CIEP Avenida dos Desfiles II,"Av. Salvador de Sá, S/Nº  ",Cidade Nova,1.0,3.0,{116FC1D8-9621-4049-9508-EF2848AB6A63},1.9,,,,,,,,,,,,,,,,,,,,,,,,,
1416,-43.2202561527942,-22.8992156578068,18070.0,107016,Escola Municipal Josué de Souza Montello,Rua Campo de São Cristovão 115 entrada 171,São Cristovão,1.0,1.0,{BECAF5AE-5BBB-4C54-81D1-FDC852B51CD5},1.4,,,,,,,,,,,,,33170975.0,ESCOLA MUNICIPAL JOSUE DE SOUSA MONTELLO,100.0,100,100,100,100,100.0,1.0,221.75,208.39,5.984832,6.0
1417,-43.1882279713375,-22.9544319309191,18071.0,204805,Espaço de Desenvolvimento Infantil Claudio Cavalcanti,Rua Dona Mariana 148,Botafogo,2.0,4.0,{B4E23D46-598C-4636-8E35-BA42069DF06B},2.1,,,,,,,,,,,,,,,,,,,,,,,,,
1418,-43.3514204085429,-22.9589191727503,18072.0,716808,Espaço de Desenvolvimento Infantil Professora Maria Berenica Parente,Rua Marujá S/Nº,Gardênia Azul,7.0,4.0,{BE98AAED-A6B5-497B-9C10-4046CE07F020},7.17,,,,,,,,,,,,,,,,,,,,,,,,,
1419,-43.6211459029265,-22.8847237740655,18073.0,918818,Espaço de Desenvolvimento Infantil Francisco José de Moraes,"Estrada do Campinho, 6.246 - Santa Margarida",Paciência,10.0,4.0,{EFD4AB54-8511-4DEE-B04C-5EF1AD7AE1C1},10.3,,,,,,,,,,,,,,,,,,,,,,,,,
1420,-43.3062193595156,-22.862830900558,18074.0,312810,Espaço de Desenvolvimento Infantil Maria Mazzetti,"Av. Pastor Martin Luther King, 4.676  ",Tomás Coelho,3.0,4.0,{61240C7E-8A20-4EF0-B19D-C596B8F41A0F},3.17,,,,,,,,,,,,,,,,,,,,,,,,,
1421,-43.3619674206955,-22.9512426775595,18075.0,734805,Espaço de Desenvolvimento Infantil Monsenhor Cordioli,"Trav. Hara, S/Nº - Q. 71",Cidade de Deus,7.0,4.0,{FF3F2E62-7DED-4206-B860-E004DC2B5C18},7.15,,,,,,,,,,,,,,,,,,,,,,,,,
1422,-43.5523585610974,-22.9138624830024,18076.0,918819,Espaço de Desenvolvimento Infantil Joari,"Rua Berizal, S/Nº - Centro",Campo Grande,9.0,4.0,{6D2AD001-2542-43CD-A36A-E8CF4EA4806E},9.18,,,,,,,,,,,,,,,,,,,,,,,,,
1423,-43.3674014032604,-22.8798818307471,18077.0,716816,Espaço de Desenvolvimento Infantil Debret,"Rua Camaratuba, 59  ",Vila Valqueire,7.0,4.0,{07A6C0A9-F4AC-4877-961B-21C62E6CB75E},7.1,,,,,,,,,,,,,,,,,,,,,,,,,
1424,-43.3758473554203,-23.002974878738,18078.0,724805,Espaço de Desenvolvimento Infantil Tristão de Athayde,"Rua Bráulio Eugênio Muller, 405 - Mandala",Barra da Tijuca,7.0,4.0,{D0132F7E-AD9A-41C1-BA4E-1A38F8B47C18},7.30,,,,,,,,,,,,,,,,,,,,,,,,,
1425,-43.5806470615319,-22.9167660263855,18079.0,918820,Espaço de Desenvolvimento Infantil Professor Almo Saturnino,"Av. Aldo Botelho, S/Nº - Benjamin Dumont",Campo Grande,9.0,4.0,{03BD2B14-609B-4E12-9F35-31100BB4B18B},9.21,,,,,,,,,,,,,,,,,,,,,,,,,
1426,-43.3499029404288,-22.8909307030296,18080.0,716815,Espaço de Desenvolvimento Infantil Evaristo da Veiga,"Rua Capitão Menezes, 986  ",Praça Seca,7.0,4.0,{9A91A2BF-D4A0-4A16-B4EC-2BC856023CCB},7.2,,,,,,,,,,,,,,,,,,,,,,,,,
1427,-43.4728458890393,-23.01424242681,18081.0,724806,Espaço de Desenvolvimento Infantil Professora Ruth Cardoso,"Rua Werneck da Silva (Historiador), 283",Recreio dos Bandeirantes,7.0,4.0,{876B7D9B-5E29-46FB-A23E-BE7B1D0DD6AF},7.29,,,,,,,,,,,,,,,,,,,,,,,,,
1428,-43.5366565493329,-22.8591680207716,18082.0,918821,Espaço de Desenvolvimento Infantil Professor Enyr Portilho Avellar,"Rua Votorantim, S/Nº - Mendanha",Campo Grande,9.0,4.0,{BD4EB39C-7166-4FD1-BE16-582BA0239F0C},9.1,,,,,,,,,,,,,,,,,,,,,,,,,
1429,-43.717380220404,-22.8893589061871,18083.0,1019819,Espaço de Desenvolvimento Infantil São Fernando,"Rua Álvaro Fausto de Souza, S/Nº  ",Santa Cruz,10.0,4.0,{D84320A4-39B6-43AE-AA39-B7306382920C},10.8,,,,,,,,,,,,,,,,,,,,,,,,,
1430,-43.5603345360862,-22.9332404709102,18084.0,918824,Espaço de Desenvolvimento Infantil Alberto Ferreira Pinto,"Estrada das Agulhas Negras, s/n°",Campo Grande,9.0,4.0,{3C24A518-96F8-4690-9AE8-955DDB26F567},9.20,,,,,,,,,,,,,,,,,,,,,,,,,
1431,-43.6111136129976,-22.8940843212134,18085.0,918827,Espaço de Desenvolvimento Infantil Compositor Ataulfo Alves,"Rua Cipotânea, 10 (esquina com Estrada do Encanamento)",Cosmos,9.0,4.0,{E29CEF26-5028-4762-97B6-756DE8F07C19},9.12,,,,,,,,,,,,,,,,,,,,,,,,,
1432,-43.536860519906,-22.8754350221943,18086.0,918825,Espaço de Desenvolvimento Infantil Professora Terezinha de Jesus Siqueira Brown,"Rua da Anta, 5",Campo Grande,9.0,4.0,{7B485518-FCD7-42C7-95E6-9E865B8B0E2B},9.2,,,,,,,,,,,,,,,,,,,,,,,,,
1433,-43.3467808334306,-22.9543218039366,18087.0,716079,Escola Municipal Azerbaijão,"Avenida Tenente Cel. Muniz de Aragão,1151",Anil,7.0,1.0,{1B2782C7-94C9-4E26-867D-337CD4995423},7.18,,,,,,,,,,,,,33176876.0,ESCOLA MUNICIPAL AZERBAIJAO,99.7,100,100,100,100,98.9,0.99778,216.46,208.18,5.88006,5.9
1434,-43.6707006215578,-22.9765661550716,18088.0,1026028,Escola Municipal Ginásio Professor Jorge Luiz Itaboraí de Almeida,"Rua Alexis Carrel, 1",Guaratiba,10.0,1.0,{DE2A1ED9-6CC5-4CAE-B5C7-F86FF8AFB733},10.24,33176124.0,ESCOLA MUNICIPAL PROFESSOR JORGE LUIZ ITABORAI DE ALMEIDA,100.0,100,100.0,100.0,100.0,1.0,269.23,270.84,5.667833,5.7,,,,,,,,,,,,,
1435,-43.3505117024564,-22.9576232867547,18089.0,716818,Espaço de Desenvolvimento Infantil Professora Claudia Pires Contino da Silva,"Avenida Tenente Cel. Muniz de Aragão,1201",Anil,7.0,4.0,{80522821-216F-4B05-BDEF-02C8852FCF03},7.17,,,,,,,,,,,,,,,,,,,,,,,,,
1436,-43.6037596811469,-22.8953496976469,18090.0,918826,Espaço de Desenvolvimento Infantil Professora Marly dos Santos de Oliveira,Rua Tupassi com Estrada do Tutóia,Cosmos,9.0,4.0,{ABAE8329-65EF-4A74-9371-E3EFC630577C},9.9,,,,,,,,,,,,,,,,,,,,,,,,,
1437,-43.5825123625452,-22.9407036018517,18091.0,1026029,Escola Municipal Ginásio Professor Ari Marques Pontes,Rua Giordano Vicenzo (acesso pela Estrada do Magarça),Guaratiba,10.0,1.0,{146EFD9E-6B60-47C5-950D-3B204100DB03},10.25,33176116.0,ESCOLA MUNICIPAL PROFESSOR ARI MARQUES PONTES,96.9,93.6,97.2,98.6,99.1,0.970765,239.36,240.64,4.666667,4.5,,,,,,,,,,,,,
1438,-43.5922105020815,-22.8965383513117,18092.0,918004,Escola Municipal Atenas,"Rua Horizontina,0 (Acesso pela Estrada de Inhoaiba)",Inhoaíba,9.0,1.0,{DE81736A-D7BF-42BC-A253-27268FE00C79},9.9,,,,,,,,,,,,,,,,,,,,,,,,,
1439,-43.5968180852916,-22.8995678008305,18093.0,918097,Escola Municipal Ginásio Professora Célia Maria de Oliveira Camargo,"Av. Advogado José Ribeiro de Castro Filho, 111 c/ Rua Constantino Magalhães",Inhoaíba,9.0,1.0,{FF872AAE-9BA6-438D-8236-6CC3C6B004A9},9.11,,,,,,,,,,,,,,,,,,,,,,,,,
1440,-43.5884514954581,-22.8936612630254,18094.0,918828,Espaço de Desenvolvimento Infantil Doutor Alyrio Cavalliere,Rua Jose Janoni (esquina com Alfredo Peixoto),Campo Grande,9.0,4.0,{255575AE-9B1B-4E24-B53A-0D347305D553},9.9,,,,,,,,,,,,,,,,,,,,,,,,,
1441,-43.604820673669,-22.9200679121249,18095.0,918098,Escola Municipal Ginásio Miguel de Oliveira,Rua 5 (PAA 10809/ PAL 42839),Inhoaíba,9.0,1.0,{31BD3FB8-09BA-4ADC-9D53-956F8616C97C},9.23,33176345.0,ESCOLA MUNICIPAL MIGUEL DE OLIVEIRA,99.9,100,99.6,100.0,100.0,0.998997,241.23,244.05,4.754667,4.7,,,,,,,,,,,,,
1442,-43.2392937502996,-22.8552542807407,18096.0,430007,Escola Municipal Nova Holanda,"Rua Teixeira Ribeiro,1000 bl 2",Maré,4.0,1.0,{34659F07-2A2D-44A3-AD70-DB8FD1A48846},4.9,,,,,,,,,,,,,33069514.0,ESCOLA MUNICIPAL NOVA HOLANDA,97.5,98.4,100,95.6,96.6,98.3,0.97756,220.53,197.5,5.76355,5.6
1443,-43.2392220719594,-22.8558149858048,18097.0,430014,Escola Municipal Lino Martins da Silva,"Rua Teixeira Ribeiro,1000 bl 2",Maré,4.0,1.0,{14499084-D677-4FEC-9075-EEF09483E71C},4.8,,,,,,,,,,,,,33175950.0,ESCOLA MUNICIPAL LINO MARTINS DA SILVA,99.1,100,100,100,97.7,98.8,0.992913,195.55,180.22,4.97265,4.9
1444,-43.2390866397618,-22.8563212260008,18098.0,430013,Escola Municipal Osmar Paiva Camelo,"Rua Teixeira Ribeiro,1000 bl 2",Maré,4.0,1.0,{B0FA149E-407A-4C19-B922-68CA96E8240C},4.8,,,,,,,,,,,,,,,,,,,,,,,,,
1445,-43.2389714639714,-22.8567560097233,18099.0,430016,Ginásio Rio Olimpíadas 2016,"Rua Teixeira Ribeiro,1000 bl 2",Maré,4.0,1.0,{9796373B-2919-464F-ACAD-15E87A1FCA00},4.8,33176060.0,ESCOLA MUNICIPAL OLIMPIADAS RIO 2016,100.0,-,100.0,100.0,100.0,1.0,236.22,236.45,4.5445,4.5,,,,,,,,,,,,,
1446,-43.7068325851742,-22.9628985724716,18100.0,1019820,Espaço de Desenvolvimento Infantil Professora Inaiá Wanderley Carmo,"Rua Itamogi, 321, bloco 2",Sepetiba,10.0,4.0,{8D758C93-EF47-4184-B83A-174CA104E075},10.9,,,,,,,,,,,,,,,,,,,,,,,,,
1447,-43.5131574755734,-22.8674635585353,18102.0,918046,Escola Municipal Samuel Wainer,"Rua Alexandre Amaral, 501 (antiga Rua Santa Rosa, 36)",Santíssimo,9.0,1.0,{15EE916A-B822-4680-AF6F-84F7BC55476A},9.2,,,,,,,,,,,,,33083401.0,ESCOLA MUNICIPAL SAMUEL WAINER,99.5,98.4,98.9,100,100,100.0,0.994553,228.07,207.4,6.087443,6.1
1448,-43.3438112857193,-22.9622732539194,18103.0,716819,Espaço de Desenvolvimento Infantil Professora Norma Andrade Nogueira,"Avenida Canal do Anil, 1201",Anil,7.0,4.0,{AB83945D-3983-4B67-9677-44EB2559C8FC},7.18,,,,,,,,,,,,,,,,,,,,,,,,,
1449,-43.3440686042239,-22.9628613500128,18104.0,716080,Escola Municipal Ginásio Aleksander Henryk Laks,"Avenida Canal do Anil, 1201",Anil,7.0,1.0,{1AF4EC12-2568-4884-92BA-11C7714F7742},7.18,33176868.0,ESCOLA MUNICIPAL ALEKSANDER HENRYK LAKS,99.3,98.5,99.2,99.6,100.0,0.993219,264.69,273.18,5.631167,5.6,,,,,,,,,,,,,
1450,-43.2386908065312,-22.8573477133548,18105.0,430012,Escola Municipal Genival Pereira de Albuquerque,"Rua Teixeira Ribeiro, 1000 bloco 2",Maré,4.0,1.0,{F162966D-5C6B-4A39-A624-B1D741D53D19},4.8,,,,,,,,,,,,,,,,,,,,,,,,,
1451,-43.2390891653834,-22.8574314465413,18106.0,430015,Escola Municipal Erpídio Cabral de Souza,"Rua Teixeira Ribeiro, 1000 bloco 2",Maré,4.0,1.0,{99D807B8-C902-4E9F-9467-FEE0478AFE97},4.8,,,,,,,,,,,,,33176051.0,ESCOLA MUNICIPAL ERPIDIO CABRAL DE SOUZA INDIO DA MARE,99.2,100,100,100,92,100.0,0.982906,200.81,186.47,5.186668,5.1
1452,-43.2394862759329,-22.857612116683,18107.0,430808,Espaço de Desenvolvimento Infantil Azoílda Trindade,"Rua Teixeira Ribeiro, 1000 bloco 2",Maré,4.0,4.0,{A80B61E5-7737-4BE3-BB69-6FFD9BE287C3},4.8,,,,,,,,,,,,,,,,,,,,,,,,,
1453,-43.2394191715912,-22.8569150860288,18108.0,430807,Espaço de Desenvolvimento Infantil Maria Amélia Castro e Silva Belfort,"Rua Teixeira Ribeiro, 1000 bloco 2",Maré,4.0,4.0,{8E6D7BA5-A1F7-4813-B404-934330E7F031},4.8,,,,,,,,,,,,,,,,,,,,,,,,,
1454,-43.6207868893522,-22.9227210984193,18109.0,918832,Espaço de Desenvolvimento Infantil Professora Jacintha Reis Ferreira,"Rua Paçuaré, 681",Cosmos,9.0,4.0,{214C52A4-9F10-4A1C-BAB0-891EAF1191B5},9.23,,,,,,,,,,,,,,,,,,,,,,,,,
1455,-43.5806612387235,-22.8977314455903,18110.0,918099,Escola Municipal Professor Antônio Boaventura," Rua Nova Era, 401(Acesso pela Rua Abio)",Campo Grande,9.0,1.0,{A05189D6-9EF7-4451-853C-0F7C87096359},9.9,,,,,,,,,,,,,33176353.0,ESCOLA MUNICIPAL PROFESSOR ANTONIO BOAVENTURA,97.2,94.1,94.6,100,97.4,100.0,0.971539,231.04,222.37,6.416304,6.2
1456,-43.5910454031987,-22.9032976864523,18111.0,918831,Espaço de Desenvolvimento Infantil Elflodizio dos Santos,"Estrada do Goiabal, s/nº (acesso pela Estrada de Inhoaíba)",Inhoaíba,9.0,4.0,{FE9E3757-43C5-4FAD-B0D8-8769FE68F7E0},9.10,,,,,,,,,,,,,,,,,,,,,,,,,
1457,-43.5859188847941,-22.9001356478222,18112.0,918805,Espaço de Desenvolvimento Infantil Cantora Cesária Évora,"Rua Murilo de Alvarenga, s/nº",Inhoaíba,9.0,4.0,{DCE2A9D5-99F6-4757-ACF9-AC77C8CD7EC1},9.9,,,,,,,,,,,,,,,,,,,,,,,,,
1458,-43.6836148456683,-22.9546439559499,18113.0,1019079,Escola Municipal Emilinha Borba,"Avenida Um, s/nº (Acesso pela Estrada de Sepetiba)",Santa Cruz,10.0,1.0,{0D00984F-F237-44E0-AB42-4ADD9B8DD5C7},10.21,33176175.0,ESCOLA MUNICIPAL EMILINHA BORBA,100.0,100,100.0,100.0,100.0,1.0,230.84,224.28,4.252,4.3,,,,,,,,,,,,,
1459,-43.6841788763015,-22.9543559009528,18114.0,1019080,Escola Municipal Professor Neemias Rodrigues de Mello,"Avenida Um, s/nº (Acesso pela Estrada de Sepetiba)",Santa Cruz,10.0,1.0,{9C90D46C-739F-4634-A64E-9F698A1C30A0},10.21,33176191.0,ESCOLA MUNICIPAL PROFESSOR NEEMIAS RODRIGUES DE MELLO,100.0,100,100.0,100.0,100.0,1.0,230.54,228.75,4.3215,4.3,,,,,,,,,,,,,
1460,-43.6874104767211,-22.9564019564175,18115.0,1019822,Espaço de Desenvolvimento Infantil Professora Kátia Miranda Santos,"Rua Três, s/nº (Acesso pela Estrada de Sepetiba)",Sepetiba,10.0,4.0,{79D5C87D-CCA7-48E5-A3AD-346E628C1D0F},10.20,,,,,,,,,,,,,,,,,,,,,,,,,
1461,-43.6877899136366,-22.9565245801812,18116.0,1019823,Espaço de Desenvolvimento Infantil Maria Rosangela Oliveira (Tia Neguinha),"Rua Três, s/nº (Acesso pela Estrada de Sepetiba)",Sepetiba,10.0,4.0,{D91CAFE0-2792-410D-BE57-D3FFBA1DAD47},10.20,,,,,,,,,,,,,,,,,,,,,,,,,
1462,-43.6882530950091,-22.9566598439352,18117.0,1019824,Espaço de Desenvolvimento Infantil Professora Lilia Chaves da Costa,"Rua Três, s/nº (Acesso pela Estrada de Sepetiba)",Sepetiba,10.0,4.0,{4639EB29-0540-4FED-BC9A-F771FB61BDF9},10.20,,,,,,,,,,,,,,,,,,,,,,,,,
1463,-43.6596037503548,-22.934057986925,18118.0,1019828,Espaço de Desenvolvimento Infantil Medalhista Olímpico Erlon de Souza Silva,"Av. Cesário de Melo, 13.501- Blocos 1 Conjunto Cesarão – Santa Cruz",Santa Cruz,10.0,4.0,{3FC58D68-7D65-4136-A1AA-BFE67DE5D22F},10.15,,,,,,,,,,,,,,,,,,,,,,,,,
1464,-43.6597628191381,-22.9336244106725,18119.0,1019827,Espaço de Desenvolvimento Infantil Medalhista Olímpica Poliana Okimoto,"Av. Cesário de Melo, 13.501- Blocos 2 Conjunto Cesarão – Santa Cruz",Santa Cruz,10.0,4.0,{6A5B774E-E22C-4226-8C01-7A1CA61C80FD},10.15,,,,,,,,,,,,,,,,,,,,,,,,,
1465,-43.6593985183472,-22.9331529581672,18120.0,1019084,Escola Municipal Primário Medalhista Olímpico Robson Donato Conceição,"Av. Cesário de Melo, 13.501- Blocos 4 Conjunto Cesarão – Santa Cruz",Santa Cruz,10.0,1.0,{4F6CA49F-5295-4383-8A28-A85F801C2C28},10.15,,,,,,,,,,,,,33179468.0,ESCOLA MUNICIPAL MEDALHISTA OLIMPICO ROBSON DONATO CONCEICAO,99.9,100,100,100,99.3,100.0,0.998592,196.95,181.82,5.028459,5.0
1466,-43.6594300013723,-22.9336239898428,18121.0,1019085,Escola Municipal Ginásio Medalhista Olímpico Thiago Braz da Silva,"Av. Cesário de Melo, 13.501- Blocos 3 Conjunto Cesarão – Santa Cruz",Santa Cruz,10.0,1.0,{86432A37-2790-4225-8D9D-0FB9F349F98C},10.15,33179476.0,ESCOLA MUNICIPAL MEDALHISTA OLIMPICO THIAGO BRAZ DA SILVA,99.9,99.4,100.0,100.0,100.0,0.998493,242.21,255.37,4.959667,5.0,,,,,,,,,,,,,
1467,-43.6182782410975,-22.8838711078104,18122.0,918104,Escola Municipal Ginásio Medalhista Olímpica Mayra Aguiar da Silva,"Rua Frei Timóteo, esquina com Estrada do Campinho",Campo Grande,9.0,1.0,{F00C64FC-5F47-4B15-9650-811DA3869F2A},9.6,,,,,,,,,,,,,,,,,,,,,,,,,
1468,-43.3828215391517,-22.9544448064528,18123.0,716820,Espaço de Desenvolvimento Infantil Medalhista Ágatha Bednarczuk Rippel,"Rua Prof. João Lobo, nº 356 - Ao lado do CIEP Rubens Paiva - Curicica",Curicica,7.0,4.0,{86332583-00AB-4EF1-BBD7-3D1F9AE95919},7.11,,,,,,,,,,,,,,,,,,,,,,,,,
1469,-43.462787395357,-22.9799065091699,18124.0,724809,Espaço de Desenvolvimento Infantil Ugocione José de Medeiros,"Estrada dos Bandeirantes (Rua Nolasco Caldeira, s/nº) 15078",Vargem Pequena,7.0,4.0,{8F57C8BC-A624-4814-95F3-AFA15029C8F9},7.25,,,,,,,,,,,,,,,,,,,,,,,,,
1470,-43.6459593292646,-22.983853926725,18125.0,1026806,Espaço de Desenvolvimento Infantil Medalhista Olímpico Felipe Wu,"Rua Antônio Pires, 270 - PAL 17434",Guaratiba,10.0,4.0,{B7E66395-21D4-4B66-85B6-0BC095175413},10.24,,,,,,,,,,,,,,,,,,,,,,,,,
1471,-43.5338366071509,-22.8753991132734,18126.0,918836,Espaço de Desenvolvimento Infantil Medalhista Olímpico Rafael Silva,Rua Doutor Juvenal Murtinho - Comunidade Estrada da Posse - PAL 47.006,Santíssimo,9.0,4.0,{E3C6845D-329C-441E-94E1-BF384EDB7CB8},9.2,,,,,,,,,,,,,,,,,,,,,,,,,
1472,-43.2386215799311,-22.8612295317724,18127.0,430010,Escola Municipal Primário Escritor Bartolomeu Campos de Queirós,"Rua Tancredo Neves, 82 - Nova Holanda (ao lado do CIEP Operário Vicente Mariano",Maré,4.0,1.0,{6B17181F-4807-4970-872C-80E5DF11DA8F},4.7,,,,,,,,,,,,,33167478.0,ESCOLA MUNICIPAL ESCRITOR BARTOLOMEU CAMPOS DE QUEIROS,98.2,96.5,98.9,100,99.3,96.8,0.982801,192.63,174.03,4.80438,4.7
1473,-43.6103103790544,-22.9641211806989,18128.0,1026809,Espaço de Desenvolvimento Infantil Medalhista Paralímpico Ricardo Costa de Oliveira, Rua 43 (esquina com Rua Silvania),Guaratiba,10.0,4.0,{812AAB37-CD2B-4A7B-A871-9737E2E89A56},10.26,,,,,,,,,,,,,,,,,,,,,,,,,
1474,-43.4305685264561,-22.8590258731361,18129.0,833810,Espaço de Desenvolvimento Infantil Medalhista Olímpico Sérgio Dutra Santos," Rua São Dagoberto, 02",Realengo,8.0,4.0,{257A6F9D-EA01-44FD-A495-24BFE6C66ED9},8.24,,,,,,,,,,,,,,,,,,,,,,,,,
1475,-43.4137817964108,-22.8223609394082,18130.0,622805,Espaço de Desenvolvimento Infantil Medalhista Olímpico Maurício Luiz de Souza,Rua Leopoldina Borges s/nº (comunidade As de Ouro),Anchieta,6.0,4.0,{FADE2FA3-4E00-4A7A-9263-8A1F3F5FC4EB},6.18,,,,,,,,,,,,,,,,,,,,,,,,,
1476,-43.2510098186568,-22.8846060837926,18131.0,312811,Espaço de Desenvolvimento Infantil Bricio Filho,"Av. Dom Hélder Câmara, 1.496  ",Benfica,1.0,4.0,{C9366283-4105-4C2E-A858-3918738A79EA},4.2,,,,,,,,,,,,,,,,,,,,,,,,,
1477,-43.2921598006591,-22.8713072860801,18132.0,312812,Espaço de Desenvolvimento Infantil Hermenegildo de Barros,"Pça. Emboaba, s/n  ",Engenho da Rainha,3.0,4.0,{B6CC02CC-6CA8-43BB-86D8-F8B3D3422038},3.16,,,,,,,,,,,,,,,,,,,,,,,,,
1478,-43.6888944195449,-22.9570534708486,18133.0,1019078,Escola Municipal Paralimpíadas Rio 2016,"Rua Três, s/nº (Acesso pela Estrada de Sepetiba)",Sepetiba,10.0,1.0,{B9C648A4-3034-43AE-93ED-0463D2968BB6},10.20,,,,,,,,,,,,,33176167.0,ESCOLA MUNICIPAL PARALIMPIADAS RIO 2016,99.7,100,100,100,100,98.5,0.996964,200.47,182.18,5.10218,5.1
